igdb_id,genres,platforms,rating
1020,Shooter,PC (Microsoft Windows),89
1020,Shooter,PlayStation 3,89
1020,Shooter,Xbox 360,89
1020,Shooter,PlayStation 4,89
1020,Shooter,Xbox One,89
1020,Adventure,PC (Microsoft Windows),89
1020,Adventure,PlayStation 3,89
1020,Adventure,Xbox 360,89
1020,Adventure,PlayStation 4,89
1020,Adventure,Xbox One,89
126459,Shooter,PC (Microsoft Windows),76
126459,Tactical,PC (Microsoft Windows),76
115,Role-playing (RPG),PC (Microsoft Windows),80
115,Role-playing (RPG),Mac,80
115,Strategy,PC (Microsoft Windows),80
115,Strategy,Mac,80
115,MOBA,PC (Microsoft Windows),80
115,MOBA,Mac,80
121,Simulator,Linux,84
121,Simulator,PC (Microsoft Windows),84
121,Simulator,Mac,84
121,Adventure,Linux,84
121,Adventure,PC (Microsoft Windows),84
121,Adventure,Mac,84
114795,Shooter,PC (Microsoft Windows),83
114795,Shooter,PlayStation 4,83
114795,Shooter,Xbox One,83
114795,Shooter,Nintendo Switch,83
114795,Shooter,PlayStation 5,83
114795,Shooter,Xbox Series X|S,83
132181,Shooter,PC (Microsoft Windows),93
132181,Shooter,PlayStation 4,93
132181,Shooter,PlayStation 5,93
132181,Shooter,Xbox Series X|S,93
132181,Puzzle,PC (Microsoft Windows),93
132181,Puzzle,PlayStation 4,93
132181,Puzzle,PlayStation 5,93
132181,Puzzle,Xbox Series X|S,93
132181,Adventure,PC (Microsoft Windows),93
132181,Adventure,PlayStation 4,93
132181,Adventure,PlayStation 5,93
132181,Adventure,Xbox Series X|S,93
1905,Shooter,PC (Microsoft Windows),76
1905,Shooter,Mac,76
1905,Shooter,Android,76
1905,Shooter,iOS,76
1905,Shooter,PlayStation 4,76
1905,Shooter,Xbox One,76
1905,Shooter,Nintendo Switch,76
1905,Shooter,PlayStation 5,76
1905,Shooter,Xbox Series X|S,76
1905,Role-playing (RPG),PC (Microsoft Windows),76
1905,Role-playing (RPG),Mac,76
1905,Role-playing (RPG),Android,76
1905,Role-playing (RPG),iOS,76
1905,Role-playing (RPG),PlayStation 4,76
1905,Role-playing (RPG),Xbox One,76
1905,Role-playing (RPG),Nintendo Switch,76
1905,Role-playing (RPG),PlayStation 5,76
1905,Role-playing (RPG),Xbox Series X|S,76
1905,Strategy,PC (Microsoft Windows),76
1905,Strategy,Mac,76
1905,Strategy,Android,76
1905,Strategy,iOS,76
1905,Strategy,PlayStation 4,76
1905,Strategy,Xbox One,76
1905,Strategy,Nintendo Switch,76
1905,Strategy,PlayStation 5,76
1905,Strategy,Xbox Series X|S,76
1905,Adventure,PC (Microsoft Windows),76
1905,Adventure,Mac,76
1905,Adventure,Android,76
1905,Adventure,iOS,76
1905,Adventure,PlayStation 4,76
1905,Adventure,Xbox One,76
1905,Adventure,Nintendo Switch,76
1905,Adventure,PlayStation 5,76
1905,Adventure,Xbox Series X|S,76
1372,Shooter,Linux,82
1372,Shooter,PC (Microsoft Windows),82
1372,Shooter,PlayStation 3,82
1372,Shooter,Xbox 360,82
1372,Shooter,Mac,82
1372,Tactical,Linux,82
1372,Tactical,PC (Microsoft Windows),82
1372,Tactical,PlayStation 3,82
1372,Tactical,Xbox 360,82
1372,Tactical,Mac,82
2963,Strategy,Linux,85
2963,Strategy,PC (Microsoft Windows),85
2963,Strategy,Mac,85
2963,MOBA,Linux,85
2963,MOBA,PC (Microsoft Windows),85
2963,MOBA,Mac,85
7360,Shooter,PC (Microsoft Windows),77
7360,Shooter,PlayStation 4,77
7360,Shooter,Xbox One,77
7360,Shooter,PlayStation 5,77
7360,Shooter,Xbox Series X|S,77
7360,Shooter,Google Stadia,77
7360,Tactical,PC (Microsoft Windows),77
7360,Tactical,PlayStation 4,77
7360,Tactical,Xbox One,77
7360,Tactical,PlayStation 5,77
7360,Tactical,Xbox Series X|S,77
7360,Tactical,Google Stadia,77
17269,Platform,PC (Microsoft Windows),71
17269,Platform,Mac,71
17269,Platform,Android,71
17269,Platform,iOS,71
17269,Platform,Xbox One,71
17269,Simulator,PC (Microsoft Windows),71
17269,Simulator,Mac,71
17269,Simulator,Android,71
17269,Simulator,iOS,71
17269,Simulator,Xbox One,71
17269,Adventure,PC (Microsoft Windows),71
17269,Adventure,Mac,71
17269,Adventure,Android,71
17269,Adventure,iOS,71
17269,Adventure,Xbox One,71
123,Role-playing (RPG),PC (Microsoft Windows),86
123,Role-playing (RPG),Mac,86
123,Adventure,PC (Microsoft Windows),86
123,Adventure,Mac,86
205780,Simulator,PC (Microsoft Windows),70
205780,Simulator,PlayStation 5,70
205780,Simulator,Xbox Series X|S,70
205780,Simulator,Google Stadia,70
205780,Sport,PC (Microsoft Windows),70
205780,Sport,PlayStation 5,70
205780,Sport,Xbox Series X|S,70
205780,Sport,Google Stadia,70
19320,Point-and-click,PC (Microsoft Windows),73
19320,Point-and-click,PlayStation 4,73
19320,Point-and-click,Xbox One,73
19320,Point-and-click,Nintendo Switch,73
19320,Point-and-click,PlayStation 5,73
19320,Point-and-click,Xbox Series X|S,73
19320,Simulator,PC (Microsoft Windows),73
19320,Simulator,PlayStation 4,73
19320,Simulator,Xbox One,73
19320,Simulator,Nintendo Switch,73
19320,Simulator,PlayStation 5,73
19320,Simulator,Xbox Series X|S,73
19320,Strategy,PC (Microsoft Windows),73
19320,Strategy,PlayStation 4,73
19320,Strategy,Xbox One,73
19320,Strategy,Nintendo Switch,73
19320,Strategy,PlayStation 5,73
19320,Strategy,Xbox Series X|S,73
19320,Adventure,PC (Microsoft Windows),73
19320,Adventure,PlayStation 4,73
19320,Adventure,Xbox One,73
19320,Adventure,Nintendo Switch,73
19320,Adventure,PlayStation 5,73
19320,Adventure,Xbox Series X|S,73
19320,Indie,PC (Microsoft Windows),73
19320,Indie,PlayStation 4,73
19320,Indie,Xbox One,73
19320,Indie,Nintendo Switch,73
19320,Indie,PlayStation 5,73
19320,Indie,Xbox Series X|S,73
200165,Shooter,PC (Microsoft Windows),78
200165,Shooter,PlayStation 4,78
200165,Shooter,Xbox One,78
200165,Shooter,PlayStation 5,78
200165,Shooter,Xbox Series X|S,78
15536,Shooter,PC (Microsoft Windows),38
15536,Role-playing (RPG),PC (Microsoft Windows),38
15536,Simulator,PC (Microsoft Windows),38
15536,Tactical,PC (Microsoft Windows),38
131800,Shooter,PC (Microsoft Windows),79
131800,Shooter,PlayStation 4,79
131800,Shooter,Xbox One,79
45517,,Sega Saturn,0
212710,Shooter,PC (Microsoft Windows),90
212710,Shooter,PlayStation 4,90
212710,Shooter,Xbox One,90
212710,Shooter,PlayStation 5,90
212710,Shooter,Xbox Series X|S,90
212710,Strategy,PC (Microsoft Windows),90
212710,Strategy,PlayStation 4,90
212710,Strategy,Xbox One,90
212710,Strategy,PlayStation 5,90
212710,Strategy,Xbox Series X|S,90
212710,Tactical,PC (Microsoft Windows),90
212710,Tactical,PlayStation 4,90
212710,Tactical,Xbox One,90
212710,Tactical,PlayStation 5,90
212710,Tactical,Xbox Series X|S,90
11198,Racing,Linux,86
11198,Racing,PC (Microsoft Windows),86
11198,Racing,Mac,86
11198,Racing,PlayStation 4,86
11198,Racing,Xbox One,86
11198,Racing,Nintendo Switch,86
11198,Racing,PlayStation 5,86
11198,Racing,Xbox Series X|S,86
11198,Sport,Linux,86
11198,Sport,PC (Microsoft Windows),86
11198,Sport,Mac,86
11198,Sport,PlayStation 4,86
11198,Sport,Xbox One,86
11198,Sport,Nintendo Switch,86
11198,Sport,PlayStation 5,86
11198,Sport,Xbox Series X|S,86
11198,Indie,Linux,86
11198,Indie,PC (Microsoft Windows),86
11198,Indie,Mac,86
11198,Indie,PlayStation 4,86
11198,Indie,Xbox One,86
11198,Indie,Nintendo Switch,86
11198,Indie,PlayStation 5,86
11198,Indie,Xbox Series X|S,86
18866,Strategy,PC (Microsoft Windows),70
18866,Strategy,PlayStation 4,70
18866,Strategy,Xbox One,70
18866,Strategy,Nintendo Switch,70
18866,Strategy,PlayStation 5,70
18866,Strategy,Xbox Series X|S,70
18866,Strategy,Google Stadia,70
18866,Indie,PC (Microsoft Windows),70
18866,Indie,PlayStation 4,70
18866,Indie,Xbox One,70
18866,Indie,Nintendo Switch,70
18866,Indie,PlayStation 5,70
18866,Indie,Xbox Series X|S,70
18866,Indie,Google Stadia,70
133379,Fighting,PC (Microsoft Windows),0
133379,Shooter,PC (Microsoft Windows),0
133379,Racing,PC (Microsoft Windows),0
133379,Adventure,PC (Microsoft Windows),0
133379,Indie,PC (Microsoft Windows),0
125174,Shooter,PC (Microsoft Windows),79
125174,Shooter,PlayStation 4,79
125174,Shooter,Xbox One,79
125174,Shooter,Nintendo Switch,79
125174,Shooter,PlayStation 5,79
125174,Shooter,Xbox Series X|S,79
152354,Card & Board Game,Nintendo Switch,80
120176,Strategy,PC (Microsoft Windows),81
120176,Strategy,Mac,81
120176,Strategy,Android,81
120176,Strategy,iOS,81
120176,Turn-based strategy (TBS),PC (Microsoft Windows),81
120176,Turn-based strategy (TBS),Mac,81
120176,Turn-based strategy (TBS),Android,81
120176,Turn-based strategy (TBS),iOS,81
120176,Tactical,PC (Microsoft Windows),81
120176,Tactical,Mac,81
120176,Tactical,Android,81
120176,Tactical,iOS,81
120176,Card & Board Game,PC (Microsoft Windows),81
120176,Card & Board Game,Mac,81
120176,Card & Board Game,Android,81
120176,Card & Board Game,iOS,81
119313,Platform,PC (Microsoft Windows),76
119313,Platform,PlayStation 4,76
119313,Platform,Xbox One,76
119313,Platform,Nintendo Switch,76
119313,Platform,PlayStation 5,76
119313,Platform,Xbox Series X|S,76
119313,Sport,PC (Microsoft Windows),76
119313,Sport,PlayStation 4,76
119313,Sport,Xbox One,76
119313,Sport,Nintendo Switch,76
119313,Sport,PlayStation 5,76
119313,Sport,Xbox Series X|S,76
119313,Indie,PC (Microsoft Windows),76
119313,Indie,PlayStation 4,76
119313,Indie,Xbox One,76
119313,Indie,Nintendo Switch,76
119313,Indie,PlayStation 5,76
119313,Indie,Xbox Series X|S,76
1074,Platform,Nintendo 64,90
1074,Platform,Wii,90
1074,Platform,Wii U,90
1074,Adventure,Nintendo 64,90
1074,Adventure,Wii,90
1074,Adventure,Wii U,90
1279,Strategy,PC (Microsoft Windows),84
1279,Strategy,Mac,84
1279,Strategy,Android,84
1279,Strategy,iOS,84
1279,Turn-based strategy (TBS),PC (Microsoft Windows),84
1279,Turn-based strategy (TBS),Mac,84
1279,Turn-based strategy (TBS),Android,84
1279,Turn-based strategy (TBS),iOS,84
1279,Card & Board Game,PC (Microsoft Windows),84
1279,Card & Board Game,Mac,84
1279,Card & Board Game,Android,84
1279,Card & Board Game,iOS,84
136560,Fighting,PlayStation 4,75
136560,Fighting,Xbox One,75
136560,Sport,PlayStation 4,75
136560,Sport,Xbox One,75
8258,Fighting,PC (Microsoft Windows),72
8258,Fighting,PlayStation 4,72
8258,Arcade,PC (Microsoft Windows),72
8258,Arcade,PlayStation 4,72
24654,Role-playing (RPG),PC (Microsoft Windows),70
24654,Adventure,PC (Microsoft Windows),70
19698,Role-playing (RPG),Linux,74
19698,Role-playing (RPG),PC (Microsoft Windows),74
19698,Role-playing (RPG),Mac,74
26128,Role-playing (RPG),PC (Microsoft Windows),77
26128,Hack and slash/Beat 'em up,PC (Microsoft Windows),77
26128,Adventure,PC (Microsoft Windows),77
241332,Puzzle,PC (Microsoft Windows),0
241332,Simulator,PC (Microsoft Windows),0
241332,Adventure,PC (Microsoft Windows),0
241332,Indie,PC (Microsoft Windows),0
1911,Role-playing (RPG),PC (Microsoft Windows),80
1911,Role-playing (RPG),Mac,80
1911,Role-playing (RPG),PlayStation 4,80
1911,Role-playing (RPG),Xbox One,80
1911,Hack and slash/Beat 'em up,PC (Microsoft Windows),80
1911,Hack and slash/Beat 'em up,Mac,80
1911,Hack and slash/Beat 'em up,PlayStation 4,80
1911,Hack and slash/Beat 'em up,Xbox One,80
1911,Adventure,PC (Microsoft Windows),80
1911,Adventure,Mac,80
1911,Adventure,PlayStation 4,80
1911,Adventure,Xbox One,80
220888,,,0
243141,Simulator,PC (Microsoft Windows),0
7609,Adventure,PlayStation 4,80
3189,Role-playing (RPG),Linux,84
3189,Role-playing (RPG),PC (Microsoft Windows),84
3189,Role-playing (RPG),Mac,84
3189,Simulator,Linux,84
3189,Simulator,PC (Microsoft Windows),84
3189,Simulator,Mac,84
3189,Indie,Linux,84
3189,Indie,PC (Microsoft Windows),84
3189,Indie,Mac,84
242408,Shooter,PC (Microsoft Windows),0
242408,Tactical,PC (Microsoft Windows),0
240683,Indie,PC (Microsoft Windows),0
178351,Fighting,Linux,54
178351,Fighting,PC (Microsoft Windows),54
178351,Fighting,Mac,54
178351,Racing,Linux,54
178351,Racing,PC (Microsoft Windows),54
178351,Racing,Mac,54
178351,Strategy,Linux,54
178351,Strategy,PC (Microsoft Windows),54
178351,Strategy,Mac,54
178351,Indie,Linux,54
178351,Indie,PC (Microsoft Windows),54
178351,Indie,Mac,54
178351,Arcade,Linux,54
178351,Arcade,PC (Microsoft Windows),54
178351,Arcade,Mac,54
111469,Strategy,PC (Microsoft Windows),78
111469,Strategy,Android,78
111469,Strategy,iOS,78
111469,Strategy,PlayStation 4,78
111469,Strategy,Xbox One,78
111469,Strategy,Nintendo Switch,78
111469,Strategy,PlayStation 5,78
111469,Strategy,Xbox Series X|S,78
111469,Indie,PC (Microsoft Windows),78
111469,Indie,Android,78
111469,Indie,iOS,78
111469,Indie,PlayStation 4,78
111469,Indie,Xbox One,78
111469,Indie,Nintendo Switch,78
111469,Indie,PlayStation 5,78
111469,Indie,Xbox Series X|S,78
119133,Role-playing (RPG),PC (Microsoft Windows),96
119133,Role-playing (RPG),PlayStation 4,96
119133,Role-playing (RPG),Xbox One,96
119133,Role-playing (RPG),PlayStation 5,96
119133,Role-playing (RPG),Xbox Series X|S,96
119133,Adventure,PC (Microsoft Windows),96
119133,Adventure,PlayStation 4,96
119133,Adventure,Xbox One,96
119133,Adventure,PlayStation 5,96
119133,Adventure,Xbox Series X|S,96
115276,Platform,Nintendo Switch,84
184285,Quiz/Trivia,Web browser,0
20313,Simulator,PC (Microsoft Windows),60
20313,Simulator,PlayStation 3,60
20313,Simulator,Xbox 360,60
20313,Simulator,PlayStation 4,60
20313,Simulator,Xbox One,60
20313,Strategy,PC (Microsoft Windows),60
20313,Strategy,PlayStation 3,60
20313,Strategy,Xbox 360,60
20313,Strategy,PlayStation 4,60
20313,Strategy,Xbox One,60
20313,Arcade,PC (Microsoft Windows),60
20313,Arcade,PlayStation 3,60
20313,Arcade,Xbox 360,60
20313,Arcade,PlayStation 4,60
20313,Arcade,Xbox One,60
20313,Card & Board Game,PC (Microsoft Windows),60
20313,Card & Board Game,PlayStation 3,60
20313,Card & Board Game,Xbox 360,60
20313,Card & Board Game,PlayStation 4,60
20313,Card & Board Game,Xbox One,60
7346,Role-playing (RPG),Wii U,95
7346,Role-playing (RPG),Nintendo Switch,95
7346,Adventure,Wii U,95
7346,Adventure,Nintendo Switch,95
15931,Fighting,Linux,73
15931,Fighting,PC (Microsoft Windows),73
15931,Fighting,Mac,73
15931,Fighting,Android,73
15931,Fighting,Nintendo 3DS,73
15931,Fighting,iOS,73
15931,Fighting,PlayStation 4,73
15931,Fighting,Xbox One,73
15931,Fighting,Nintendo Switch,73
15931,Role-playing (RPG),Linux,73
15931,Role-playing (RPG),PC (Microsoft Windows),73
15931,Role-playing (RPG),Mac,73
15931,Role-playing (RPG),Android,73
15931,Role-playing (RPG),Nintendo 3DS,73
15931,Role-playing (RPG),iOS,73
15931,Role-playing (RPG),PlayStation 4,73
15931,Role-playing (RPG),Xbox One,73
15931,Role-playing (RPG),Nintendo Switch,73
15931,Simulator,Linux,73
15931,Simulator,PC (Microsoft Windows),73
15931,Simulator,Mac,73
15931,Simulator,Android,73
15931,Simulator,Nintendo 3DS,73
15931,Simulator,iOS,73
15931,Simulator,PlayStation 4,73
15931,Simulator,Xbox One,73
15931,Simulator,Nintendo Switch,73
15931,Sport,Linux,73
15931,Sport,PC (Microsoft Windows),73
15931,Sport,Mac,73
15931,Sport,Android,73
15931,Sport,Nintendo 3DS,73
15931,Sport,iOS,73
15931,Sport,PlayStation 4,73
15931,Sport,Xbox One,73
15931,Sport,Nintendo Switch,73
15931,Strategy,Linux,73
15931,Strategy,PC (Microsoft Windows),73
15931,Strategy,Mac,73
15931,Strategy,Android,73
15931,Strategy,Nintendo 3DS,73
15931,Strategy,iOS,73
15931,Strategy,PlayStation 4,73
15931,Strategy,Xbox One,73
15931,Strategy,Nintendo Switch,73
15931,Indie,Linux,73
15931,Indie,PC (Microsoft Windows),73
15931,Indie,Mac,73
15931,Indie,Android,73
15931,Indie,Nintendo 3DS,73
15931,Indie,iOS,73
15931,Indie,PlayStation 4,73
15931,Indie,Xbox One,73
15931,Indie,Nintendo Switch,73
240877,Racing,PC (Microsoft Windows),0
240877,Racing,PlayStation 4,0
240877,Racing,Nintendo Switch,0
240877,Racing,PlayStation 5,0
240877,Simulator,PC (Microsoft Windows),0
240877,Simulator,PlayStation 4,0
240877,Simulator,Nintendo Switch,0
240877,Simulator,PlayStation 5,0
240877,Sport,PC (Microsoft Windows),0
240877,Sport,PlayStation 4,0
240877,Sport,Nintendo Switch,0
240877,Sport,PlayStation 5,0
174521,Shooter,PC (Microsoft Windows),43
105049,Shooter,PC (Microsoft Windows),77
105049,Shooter,PlayStation 4,77
105049,Shooter,Xbox One,77
105049,Shooter,Nintendo Switch,77
105049,Shooter,PlayStation 5,77
105049,Shooter,Xbox Series X|S,77
105049,Role-playing (RPG),PC (Microsoft Windows),77
105049,Role-playing (RPG),PlayStation 4,77
105049,Role-playing (RPG),Xbox One,77
105049,Role-playing (RPG),Nintendo Switch,77
105049,Role-playing (RPG),PlayStation 5,77
105049,Role-playing (RPG),Xbox Series X|S,77
105049,Adventure,PC (Microsoft Windows),77
105049,Adventure,PlayStation 4,77
105049,Adventure,Xbox One,77
105049,Adventure,Nintendo Switch,77
105049,Adventure,PlayStation 5,77
105049,Adventure,Xbox Series X|S,77
27789,Shooter,PC (Microsoft Windows),74
27789,Shooter,PlayStation 4,74
27789,Shooter,Xbox One,74
27789,Shooter,Google Stadia,74
226217,Adventure,PC (Microsoft Windows),0
226217,Indie,PC (Microsoft Windows),0
208417,Hack and slash/Beat 'em up,PC (Microsoft Windows),0
208417,Hack and slash/Beat 'em up,PlayStation 4,0
208417,Hack and slash/Beat 'em up,Xbox One,0
208417,Hack and slash/Beat 'em up,Nintendo Switch,0
208417,Hack and slash/Beat 'em up,PlayStation 5,0
208417,Hack and slash/Beat 'em up,Xbox Series X|S,0
208417,Adventure,PC (Microsoft Windows),0
208417,Adventure,PlayStation 4,0
208417,Adventure,Xbox One,0
208417,Adventure,Nintendo Switch,0
